"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/29/2020","AQS","100032004","1","32.9","ppb","30","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/30/2020","AQS","100032004","1","38.4","ppb","36","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/31/2020","AQS","100032004","1","38.4","ppb","36","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/01/2020","AQS","100032004","1","34.6","ppb","32","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/02/2020","AQS","100032004","1","20.7","ppb","19","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/03/2020","AQS","100032004","1","34.5","ppb","32","MLK  CORNER OF MLK BLVD AND JUSTISON ST","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/04/2020","AQS","100032004","1","31.9","ppb","29","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/05/2020","AQS","100032004","1","29.6","ppb","27","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/06/2020","AQS","100032004","1","31.8","ppb","29","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/07/2020","AQS","100032004","1","20.1","ppb","19","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/08/2020","AQS","100032004","1","37.7","ppb","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/09/2020","AQS","100032004","1","33.8","ppb","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/10/2020","AQS","100032004","1","27","ppb","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/11/2020","AQS","100032004","1","29.9","ppb","27","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/12/2020","AQS","100032004","1","25.5","ppb","24","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/13/2020","AQS","100032004","1","24.4","ppb","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/14/2020","AQS","100032004","1","17.8","ppb","16","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/15/2020","AQS","100032004","1","12.5","ppb","11","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/16/2020","AQS","100032004","1","32.3","ppb","30","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/17/2020","AQS","100032004","1","40","ppb","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/18/2020","AQS","100032004","1","19.2","ppb","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/19/2020","AQS","100032004","1","34","ppb","32","MLK  CORNER OF MLK BLVD AND JUSTISON ST","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/20/2020","AQS","100032004","1","17.9","ppb","16","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/21/2020","AQS","100032004","1","37.7","ppb","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/22/2020","AQS","100032004","1","41.9","ppb","39","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/23/2020","AQS","100032004","1","38.7","ppb","36","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/24/2020","AQS","100032004","1","37.5","ppb","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/25/2020","AQS","100032004","1","33.5","ppb","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/27/2020","AQS","100032004","1","11.7","ppb","10","MLK  CORNER OF MLK BLVD AND JUSTISON ST","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/28/2020","AQS","100032004","1","17.2","ppb","16","MLK  CORNER OF MLK BLVD AND JUSTISON ST","19","79.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/29/2020","AQS","100032004","1","15.7","ppb","14","MLK  CORNER OF MLK BLVD AND JUSTISON ST","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
