"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/22/2020","AQS","250010002","1","0.037","ppm","34","TRURO NATIONAL SEASHORE","17","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"01/23/2020","AQS","250010002","1","0.03","ppm","28","TRURO NATIONAL SEASHORE","17","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"01/29/2020","AQS","250010002","1","0.042","ppm","39","TRURO NATIONAL SEASHORE","16","94.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"01/30/2020","AQS","250010002","1","0.041","ppm","38","TRURO NATIONAL SEASHORE","17","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"01/31/2020","AirNow","250010002","1","0.041","ppm","38","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/01/2020","AirNow","250010002","1","0.041","ppm","38","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/02/2020","AirNow","250010002","1","0.034","ppm","31","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/03/2020","AirNow","250010002","1","0.029","ppm","27","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/04/2020","AirNow","250010002","1","0.033","ppm","31","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/05/2020","AirNow","250010002","1","0.036","ppm","33","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/06/2020","AirNow","250010002","1","0.036","ppm","33","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/07/2020","AirNow","250010002","1","0.036","ppm","33","TRURO NATIONAL SEASHORE","21","88.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/11/2020","AirNow","250010002","1","0.032","ppm","30","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/12/2020","AirNow","250010002","1","0.039","ppm","36","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/13/2020","AirNow","250010002","1","0.041","ppm","38","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/14/2020","AirNow","250010002","1","0.038","ppm","35","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/15/2020","AirNow","250010002","1","0.042","ppm","39","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/16/2020","AirNow","250010002","1","0.041","ppm","38","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/17/2020","AirNow","250010002","1","0.044","ppm","41","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/21/2020","AirNow","250010002","1","0.042","ppm","39","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/22/2020","AirNow","250010002","1","0.042","ppm","39","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/23/2020","AirNow","250010002","1","0.048","ppm","44","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/24/2020","AirNow","250010002","1","0.051","ppm","47","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/25/2020","AirNow","250010002","1","0.042","ppm","39","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/26/2020","AirNow","250010002","1","0.049","ppm","45","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/27/2020","AirNow","250010002","1","0.049","ppm","45","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/28/2020","AirNow","250010002","1","0.042","ppm","39","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"02/29/2020","AirNow","250010002","1","0.041","ppm","38","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/01/2020","AirNow","250010002","1","0.04","ppm","37","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/02/2020","AirNow","250010002","1","0.05","ppm","46","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/03/2020","AirNow","250010002","1","0.05","ppm","46","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/04/2020","AirNow","250010002","1","0.04","ppm","37","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/05/2020","AirNow","250010002","1","0.042","ppm","39","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/06/2020","AirNow","250010002","1","0.044","ppm","41","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/07/2020","AirNow","250010002","1","0.045","ppm","42","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/08/2020","AirNow","250010002","1","0.043","ppm","40","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/09/2020","AirNow","250010002","1","0.05","ppm","46","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/10/2020","AirNow","250010002","1","0.047","ppm","44","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/11/2020","AirNow","250010002","1","0.041","ppm","38","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/12/2020","AirNow","250010002","1","0.042","ppm","39","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/14/2020","AirNow","250010002","1","0.042","ppm","39","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/15/2020","AirNow","250010002","1","0.047","ppm","44","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/16/2020","AirNow","250010002","1","0.044","ppm","41","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/17/2020","AirNow","250010002","1","0.043","ppm","40","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/18/2020","AirNow","250010002","1","0.042","ppm","39","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/19/2020","AirNow","250010002","1","0.044","ppm","41","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/20/2020","AirNow","250010002","1","0.037","ppm","34","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/22/2020","AirNow","250010002","1","0.044","ppm","41","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/23/2020","AirNow","250010002","1","0.046","ppm","43","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/24/2020","AirNow","250010002","1","0.044","ppm","41","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/25/2020","AirNow","250010002","1","0.045","ppm","42","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/26/2020","AirNow","250010002","1","0.045","ppm","42","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/27/2020","AirNow","250010002","1","0.044","ppm","41","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/28/2020","AirNow","250010002","1","0.045","ppm","42","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/29/2020","AirNow","250010002","1","0.047","ppm","44","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/30/2020","AirNow","250010002","1","0.047","ppm","44","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"03/31/2020","AirNow","250010002","1","0.043","ppm","40","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/01/2020","AirNow","250010002","1","0.043","ppm","40","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/02/2020","AirNow","250010002","1","0.042","ppm","39","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/03/2020","AirNow","250010002","1","0.045","ppm","42","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/04/2020","AirNow","250010002","1","0.041","ppm","38","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/05/2020","AirNow","250010002","1","0.036","ppm","33","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/07/2020","AirNow","250010002","1","0.049","ppm","45","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/08/2020","AirNow","250010002","1","0.044","ppm","41","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/09/2020","AirNow","250010002","1","0.048","ppm","44","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/11/2020","AirNow","250010002","1","0.041","ppm","38","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/22/2020","AirNow","250010002","1","0.046","ppm","43","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/23/2020","AirNow","250010002","1","0.048","ppm","44","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/24/2020","AirNow","250010002","1","0.048","ppm","44","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/25/2020","AirNow","250010002","1","0.052","ppm","48","TRURO NATIONAL SEASHORE","24","100.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"04/26/2020","AirNow","250010002","1","0.045","ppm","42","TRURO NATIONAL SEASHORE","23","96.0000","44201","Ozone","12700","Barnstable Town, MA","25","Massachusetts","001","Barnstable","41.9758036400766","-70.0235982242767"
"01/01/2020","AQS","250030008","1","0.033","ppm","31","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/02/2020","AQS","250030008","1","0.032","ppm","30","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/03/2020","AQS","250030008","1","0.005","ppm","5","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/04/2020","AQS","250030008","1","0.028","ppm","26","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/05/2020","AQS","250030008","1","0.035","ppm","32","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/06/2020","AQS","250030008","1","0.033","ppm","31","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/07/2020","AirNow","250030008","1","0.029","ppm","27","","18","75.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/08/2020","AQS","250030008","1","0.033","ppm","31","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/09/2020","AQS","250030008","1","0.031","ppm","29","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/10/2020","AQS","250030008","1","0.033","ppm","31","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/11/2020","AQS","250030008","1","0.039","ppm","36","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/12/2020","AQS","250030008","1","0.031","ppm","29","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/14/2020","AQS","250030008","1","0.026","ppm","24","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/15/2020","AQS","250030008","1","0.027","ppm","25","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/16/2020","AQS","250030008","1","0.033","ppm","31","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/17/2020","AQS","250030008","1","0.036","ppm","33","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/18/2020","AQS","250030008","1","0.034","ppm","31","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/19/2020","AQS","250030008","1","0.034","ppm","31","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/20/2020","AQS","250030008","1","0.037","ppm","34","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/21/2020","AQS","250030008","1","0.036","ppm","33","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/22/2020","AQS","250030008","1","0.038","ppm","35","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/23/2020","AQS","250030008","1","0.016","ppm","15","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/24/2020","AQS","250030008","1","0.036","ppm","33","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/25/2020","AQS","250030008","1","0.039","ppm","36","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/26/2020","AQS","250030008","1","0.02","ppm","19","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/27/2020","AQS","250030008","1","0.023","ppm","21","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/28/2020","AQS","250030008","1","0.033","ppm","31","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/29/2020","AQS","250030008","1","0.039","ppm","36","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/30/2020","AQS","250030008","1","0.033","ppm","31","","17","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"01/31/2020","AirNow","250030008","1","0.029","ppm","27","","24","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"02/01/2020","AirNow","250030008","1","0.028","ppm","26","","24","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"02/02/2020","AirNow","250030008","1","0.033","ppm","31","","24","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"02/03/2020","AirNow","250030008","1","0.025","ppm","23","","24","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"02/04/2020","AirNow","250030008","1","0.03","ppm","28","","24","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"02/05/2020","AirNow","250030008","1","0.033","ppm","31","","24","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"02/06/2020","AirNow","250030008","1","0.028","ppm","26","","24","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"02/07/2020","AirNow","250030008","1","0.034","ppm","31","","24","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
"02/08/2020","AirNow","250030008","1","0.036","ppm","33","","24","100.0000","44201","Ozone","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4522993070341","-73.2396482491513"
